pc_time,t,xr,x,v,age,stop,dstop,amodel,abrk,btarget,tslew,venv,vref,ev,beam,fb,us,ua,acc,rate,u,bias,fps,e,ddl,dsl,dss,vas,dbud,dmin,vc,vb,st,ok,cnt,tgt,sat,brk,stuck,set,mv,vv,px,edge,deg,hold,q,guard,gap,inv,crc,drop,esrc
1785440104.073,96564,-36.1,-37.53,-35.0,41.0,-43.92,-5.81,143.1,165.0,3.0,39.8,28.0,28.0,-63.0,2.602,2.715,2.715,0.0,203.9,60.0,2.715,0.0,34.0,-37.53,-0.7,-1.39,-3.71,35.0,34.12,11.85,47.3,28.0,1,1,275,280,0,1,0,0,1,1,1,0,0,0,3,1,0,21,0,0,1
1785440104.161,96627,-35.9,-36.42,-11.0,47.0,-37.51,-1.0,144.5,165.0,3.0,37.3,26.39,26.39,-37.39,2.627,2.135,2.135,0.0,264.3,60.0,2.135,0.0,34.0,-36.42,-0.22,-0.41,-0.37,11.0,33.11,12.12,46.45,26.39,1,1,276,256,0,1,0,0,1,1,1,0,0,0,3,1,0,21,0,0,1
1785440104.161,96687,-34.0,-34.0,17.0,51.0,-8.22,23.44,137.7,165.0,-3.0,550.4,26.08,26.08,-9.08,2.504,0.639,0.639,0.0,332.0,25.9,1.162,0.0,34.0,-34.0,0.37,18.92,4.15,37.0,30.91,10.81,44.47,26.08,1,1,271,220,0,0,0,0,0,1,0,0,0,0,3,1,0,21,0,0,1
1785440104.220,96747,-30.7,-28.34,43.0,55.0,16.33,40.61,120.0,165.0,-3.0,518.2,25.31,25.31,17.69,2.182,-1.194,-1.194,0.0,355.7,60.0,-1.194,0.0,34.0,-28.34,0.88,29.35,10.37,58.49,25.76,7.82,39.18,25.31,1,1,258,142,0,1,0,0,1,1,1,0,0,0,3,1,0,21,0,0,1
1785440104.279,96807,-24.6,-22.43,68.0,32.0,36.31,53.39,85.2,165.0,-3.0,454.9,27.48,27.48,40.52,1.549,-2.239,-2.239,0.0,374.6,60.0,-2.239,0.0,34.0,-22.43,1.38,34.37,17.65,76.3,20.39,3.66,32.63,27.48,1,1,234,110,0,1,0,0,1,1,1,0,0,0,3,1,0,21,0,0,1
1785440104.351,96867,-18.6,-15.13,94.0,37.0,59.76,68.08,48.4,165.0,-3.0,388.0,23.14,23.14,70.86,0.88,-2.801,-2.801,0.0,402.6,60.0,-2.801,0.0,34.0,-15.13,1.89,37.61,28.58,97.1,13.75,1.18,23.14,25.01,1,1,210,93,0,1,0,0,1,1,1,0,0,0,3,1,0,21,0,0,0
1785440104.410,96930,-13.8,-9.75,90.0,45.0,50.97,55.2,9.8,165.0,-3.0,317.8,15.31,15.31,74.69,0.178,-2.834,-2.834,0.0,249.2,60.0,-2.834,0.0,34.0,-9.75,1.8,28.69,24.7,90.28,8.87,0.09,15.31,21.66,1,1,186,92,0,1,0,0,1,1,1,0,0,0,3,1,0,21,0,0,0
1785440104.480,96990,-7.8,-2.45,103.0,52.0,63.95,60.36,-25.4,165.0,-3.0,253.9,3.91,3.91,99.09,-0.461,-2.947,-2.947,0.0,235.6,60.0,-2.947,0.0,34.0,-2.45,2.06,26.15,32.15,103.0,2.23,0.0,3.91,7.5,1,1,165,89,0,1,0,0,1,1,1,0,0,0,2,1,0,21,0,0,0
1785440104.540,97050,-1.6,4.44,108.0,56.0,70.28,59.85,-51.2,165.0,-3.0,206.8,6.03,-6.03,114.03,-0.932,-2.974,-2.974,0.0,187.8,60.0,-2.974,0.0,34.0,4.44,2.16,22.34,35.35,108.0,4.04,1.31,7.08,6.03,1,1,150,88,0,1,0,0,1,1,1,0,0,0,2,1,0,21,0,0,1
1785440104.610,97110,5.6,8.96,96.0,35.0,59.26,45.73,-74.0,165.0,-3.0,165.4,10.31,-10.31,106.31,-1.346,-2.962,-2.962,0.0,67.5,60.0,-2.962,0.0,34.0,8.96,1.92,15.88,27.93,96.0,8.14,2.73,14.1,10.31,1,1,137,88,0,1,0,0,1,1,1,0,0,0,2,1,0,21,0,0,1
1785440104.676,97170,9.9,13.5,88.0,41.0,54.12,36.93,-91.9,165.0,-3.0,132.9,13.59,-13.59,101.59,-1.671,-2.953,-2.953,0.0,0.7,60.0,-2.953,0.0,34.0,13.5,1.76,11.69,23.47,88.0,12.28,4.31,20.84,13.59,1,1,127,89,0,1,0,0,1,1,1,0,0,0,1,1,0,21,0,0,1
1785440104.761,97233,13.7,17.52,78.0,49.0,48.68,28.33,-106.3,165.0,-3.0,106.8,15.71,-15.71,93.71,-1.932,-2.932,-2.932,0.0,-56.9,60.0,-2.932,0.0,34.0,17.52,1.56,8.33,18.44,78.0,15.93,5.94,26.41,15.71,1,1,119,89,0,1,0,0,1,1,1,0,0,0,2,1,0,21,0,0,1
1785440104.761,97293,16.3,19.71,62.0,55.0,39.81,18.27,-117.2,165.0,-3.0,86.8,15.65,-15.65,77.65,-2.132,-2.855,-2.855,0.0,-117.3,60.0,-2.855,0.0,34.0,19.71,1.24,5.38,11.65,62.0,17.92,7.42,29.27,15.65,1,1,113,91,0,1,0,0,1,1,1,0,0,0,2,1,0,21,0,0,1
1785440104.820,97353,16.3,23.43,62.0,115.0,42.62,17.45,-124.6,165.0,-3.0,73.5,18.18,-18.18,80.18,-2.265,-2.871,-2.871,0.0,-80.6,60.0,-2.871,0.0,34.0,23.43,1.24,4.56,11.65,62.0,21.3,8.53,33.82,18.18,1,1,109,91,0,1,0,0,1,1,1,0,1,1,2,1,0,22,0,0,1
1785440104.880,97413,20.4,21.78,30.0,46.0,27.43,5.13,-131.9,165.0,-3.0,60.2,14.06,-14.06,44.06,-2.398,-2.344,-2.344,0.0,-218.8,60.0,-2.344,0.0,34.9,21.78,0.6,1.81,2.73,30.0,19.8,9.75,31.85,14.06,1,1,105,107,0,1,0,0,1,1,1,0,0,0,1,1,0,22,0,0,1
1785440104.953,97473,20.4,21.3,17.0,53.0,23.76,2.24,-131.9,165.0,-3.0,60.2,13.49,-13.49,30.49,-2.398,-1.862,-1.862,0.0,-213.5,60.0,-1.862,0.0,34.9,21.3,0.34,1.02,0.88,17.0,19.36,9.75,31.27,13.49,1,1,105,121,0,1,0,0,1,1,1,0,0,0,1,1,0,22,0,0,1
1785440105.015,97536,17.2,17.2,-16.0,35.0,-3.59,-18.9,-120.9,165.0,3.0,519.8,11.46,-11.46,-4.54,-2.198,0.323,0.323,0.0,-322.6,60.0,0.225,0.0,34.9,17.2,-0.34,-15.51,-3.05,31.71,15.64,7.96,25.99,11.46,1,1,111,188,0,1,0,0,0,1,0,0,0,0,2,1,0,22,0,0,1
1785440105.082,97596,14.2,12.81,-34.0,41.0,-16.97,-27.07,-95.5,165.0,3.0,473.6,11.77,-11.77,-22.23,-1.736,1.454,1.454,0.0,-319.9,60.0,1.454,0.0,34.9,12.81,-0.7,-20.45,-5.92,44.2,11.64,4.69,19.84,11.77,1,1,125,231,0,1,0,0,1,1,1,0,0,0,2,1,0,22,0,0,1
1785440105.141,97656,11.4,9.51,-43.0,44.0,-20.85,-27.6,-63.4,165.0,3.0,415.3,13.17,-13.17,-29.83,-1.153,1.832,1.832,0.0,-266.2,60.0,1.832,0.0,34.9,9.51,-0.87,-19.76,-6.96,47.93,8.65,1.99,14.94,13.17,1,1,143,245,0,1,0,0,1,1,1,0,0,0,1,1,0,22,0,0,1
1785440105.201,97716,6.2,2.82,-69.0,49.0,-41.76,-40.53,-25.4,165.0,3.0,346.1,4.51,-4.51,-64.49,-0.461,2.734,2.734,0.0,-313.6,60.0,2.734,0.0,34.9,2.82,-1.39,-24.25,-14.89,70.09,2.57,0.38,4.51,5.61,1,1,165,280,0,1,0,0,1,1,1,0,0,0,2,1,0,22,0,0,0
1785440105.273,97776,0.7,-3.8,-85.0,53.0,-54.75,-46.32,18.0,165.0,3.0,267.3,6.06,6.06,-91.06,0.327,2.923,2.923,0.0,-298.5,60.0,2.923,0.0,34.9,-3.8,-1.7,-22.72,-21.9,85.0,3.46,0.22,6.06,8.47,1,1,191,289,0,1,0,0,1,1,1,0,0,0,3,1,0,22,0,0,0
1785440105.334,97838,-7.5,-10.66,-96.0,33.0,-66.49,-50.75,45.3,165.0,3.0,217.7,16.68,16.68,-112.68,0.823,2.972,2.972,0.0,-266.3,60.0,2.972,0.0,34.9,-10.66,-1.92,-20.9,-27.93,96.0,9.69,1.04,16.68,18.25,1,1,208,291,0,1,0,0,1,1,1,0,0,0,2,1,0,22,0,0,0
1785440105.421,97898,-13.3,-17.17,-102.0,38.0,-72.53,-50.33,74.7,165.0,3.0,164.3,22.74,22.74,-124.74,1.357,2.984,2.984,0.0,-220.3,60.0,2.984,0.0,34.9,-17.17,-2.04,-16.75,-31.53,102.0,15.61,2.78,25.95,22.74,1,1,227,291,0,1,0,0,1,1,1,0,0,0,2,1,0,22,0,0,1
1785440105.421,97958,-18.0,-22.04,-94.0,43.0,-67.44,-41.27,91.2,165.0,3.0,134.2,25.47,25.47,-119.47,1.658,2.98,2.98,0.0,-113.4,60.0,2.98,0.0,34.9,-22.04,-1.88,-12.61,-26.78,94.0,20.03,4.24,32.17,25.47,1,1,238,291,0,1,0,0,1,1,1,0,0,0,3,1,0,22,0,0,1
1785440105.481,98018,-22.5,-26.67,-87.0,48.0,-63.65,-33.61,108.5,165.0,3.0,102.7,26.65,26.65,-113.65,1.973,2.973,2.973,0.0,-40.6,60.0,2.973,0.0,34.9,-26.67,-1.74,-8.93,-22.94,87.0,24.25,6.23,37.44,26.65,1,1,250,291,0,1,0,0,1,1,1,0,0,0,3,1,0,22,0,0,1
1785440105.543,98078,-26.2,-30.35,-77.0,54.0,-58.75,-25.81,120.0,165.0,3.0,81.8,27.62,27.62,-104.62,2.182,2.959,2.959,0.0,24.0,60.0,2.959,0.0,34.9,-30.35,-1.54,-6.3,-17.97,77.0,27.6,7.82,41.18,27.62,1,1,258,290,0,1,0,0,1,1,1,0,0,0,3,1,0,22,0,0,1
1785440105.613,98141,-31.2,-33.27,-61.0,34.0,-51.17,-16.27,131.0,165.0,3.0,61.9,27.47,27.47,-88.47,2.381,2.912,2.912,0.0,108.3,60.0,2.912,0.0,34.9,-33.27,-1.22,-3.78,-11.28,61.0,30.25,9.59,43.84,27.47,1,1,266,288,0,1,0,0,1,1,1,0,0,0,3,1,0,22,0,0,1
1785440105.672,98201,-32.7,-34.42,-42.0,41.0,-43.52,-8.27,137.7,165.0,3.0,49.6,26.53,26.53,-68.53,2.504,2.779,2.779,0.0,177.8,60.0,2.779,0.0,34.9,-34.42,-0.84,-2.08,-5.35,42.0,31.29,10.81,44.83,26.53,1,1,271,282,0,1,0,0,1,1,1,0,0,0,3,1,0,22,0,0,1
1785440105.744,98261,-33.1,-34.13,-22.0,47.0,-37.25,-2.84,141.8,165.0,3.0,42.2,24.9,24.9,-46.9,2.578,2.419,2.419,0.0,225.5,60.0,2.419,0.0,34.9,-34.13,-0.44,-0.93,-1.47,22.0,31.03,11.58,44.58,24.9,1,1,274,268,0,1,0,0,1,1,1,0,0,0,3,1,0,22,0,0,1
1785440105.801,98321,-32.5,-32.5,-1.0,54.0,-32.57,-0.07,140.4,165.0,3.0,44.7,23.59,23.59,-24.59,2.553,1.58,1.58,0.0,258.4,26.3,1.58,0.0,34.9,-32.5,-0.02,-0.04,-0.0,1.0,29.55,11.32,43.16,23.59,1,1,273,235,0,0,0,0,0,1,0,0,0,0,3,1,0,22,0,0,1
1785440105.864,98381,-29.0,-28.07,30.0,31.0,4.79,29.87,121.4,165.0,-3.0,520.8,24.57,24.57,5.43,2.208,-0.385,-0.385,0.0,330.8,60.0,-0.385,0.0,36.0,-28.07,0.62,22.88,6.37,45.83,25.52,8.04,38.91,24.57,1,1,259,167,0,1,0,0,1,1,1,0,0,0,3,1,0,22,0,0,1
1785440105.936,98443,-24.9,-22.6,59.0,39.0,31.16,48.88,98.5,165.0,-3.0,479.1,24.33,24.33,34.67,1.791,-2.034,-2.034,0.0,390.2,60.0,-2.034,0.0,36.0,-22.6,1.2,32.91,14.76,69.8,20.55,5.02,32.84,24.33,1,1,243,116,0,1,0,0,1,1,1,0,0,0,3,1,0,22,0,0,1
1785440105.993,98503,-20.9,-18.11,65.0,43.0,31.61,45.2,64.1,165.0,-3.0,416.6,26.37,26.37,38.63,1.166,-2.177,-2.177,0.0,292.9,60.0,-2.177,0.0,36.0,-18.11,1.31,29.03,14.86,70.02,16.46,2.04,27.2,26.37,1,1,220,112,0,1,0,0,1,1,1,0,0,0,3,1,0,22,0,0,1
1785440106.080,98563,-15.3,-11.08,88.0,48.0,51.82,57.19,27.8,165.0,-3.0,350.5,17.3,17.3,70.7,0.505,-2.8,-2.8,0.0,322.2,60.0,-2.8,0.0,36.0,-11.08,1.77,31.27,24.15,89.26,10.07,0.44,17.3,21.7,1,1,197,93,0,1,0,0,1,1,1,0,0,0,3,1,0,22,0,0,0
1785440106.080,98623,-9.6,-4.26,99.0,54.0,62.26,60.47,-5.1,165.0,-3.0,290.8,6.79,6.79,92.21,-0.092,-2.927,-2.927,0.0,276.6,60.0,-2.927,0.0,36.0,-4.26,1.98,28.79,29.71,99.0,3.87,0.0,6.79,11.23,1,1,177,89,0,1,0,0,1,1,1,0,0,0,1,1,0,22,0,0,0
1785440106.142,98683,-4.0,1.75,101.0,57.0,63.43,56.07,-39.1,165.0,-3.0,229.0,1.95,-1.95,102.95,-0.71,-2.956,-2.956,0.0,201.6,60.0,-2.956,0.0,36.0,1.75,2.02,23.13,30.92,101.0,1.59,0.79,2.8,1.95,1,1,157,88,0,1,0,0,1,1,1,0,0,0,1,1,0,22,0,0,1
1785440106.212,98745,5.0,8.74,104.0,36.0,68.94,54.73,-60.0,165.0,-3.0,191.0,12.48,-12.48,116.48,-1.09,-2.977,-2.977,0.0,150.5,60.0,-2.977,0.0,36.0,8.74,2.08,19.86,32.78,104.0,7.94,1.78,13.77,12.48,1,1,145,88,0,1,0,0,1,1,1,0,0,0,2,1,0,22,0,0,1
1785440106.273,98805,10.2,14.16,99.0,40.0,64.9,46.13,-84.8,165.0,-3.0,145.9,16.14,-16.14,115.14,-1.541,-2.975,-2.975,0.0,74.7,60.0,-2.975,0.0,36.0,14.16,1.98,14.44,29.71,99.0,12.87,3.62,21.77,16.14,1,1,131,88,0,1,0,0,1,1,1,0,0,0,1,1,0,22,0,0,1
1785440106.331,98865,14.2,18.15,86.0,46.0,56.35,34.73,-97.3,165.0,-3.0,123.1,18.81,-18.81,104.81,-1.769,-2.959,-2.959,0.0,-20.0,60.0,-2.959,0.0,36.0,18.15,1.72,10.59,22.42,86.0,16.5,4.88,27.25,18.81,1,1,124,88,0,1,0,0,1,1,1,0,0,0,2,1,0,22,0,0,1
1785440106.401,98925,16.8,20.15,67.0,50.0,43.72,21.43,-111.8,165.0,-3.0,96.8,17.7,-17.7,84.7,-2.032,-2.896,-2.896,0.0,-115.1,60.0,-2.896,0.0,36.0,20.15,1.34,6.49,13.61,67.0,18.32,6.65,29.83,17.7,1,1,116,90,0,1,0,0,1,1,1,0,0,0,2,1,0,22,0,0,1
1785440106.463,98985,20.2,23.6,63.0,54.0,43.54,18.13,-122.7,165.0,-3.0,76.9,18.91,-18.91,81.91,-2.231,-2.881,-2.881,0.0,-99.8,60.0,-2.881,0.0,36.0,23.6,1.26,4.84,12.03,63.0,21.45,8.24,34.02,18.91,1,1,110,91,0,1,0,0,1,1,1,0,0,0,2,1,0,22,0,0,1
1785440106.532,99048,22.1,23.32,36.0,34.0,30.82,6.82,-131.9,165.0,-3.0,60.2,15.91,-15.91,51.91,-2.398,-2.533,-2.533,0.0,-210.0,60.0,-2.533,0.0,36.0,23.32,0.72,2.17,3.93,36.0,21.2,9.75,33.69,15.91,1,1,105,101,0,1,0,0,1,1,1,0,0,0,2,1,0,22,0,0,1
1785440106.591,99108,22.1,22.76,17.0,39.0,25.16,2.18,-133.7,165.0,-3.0,56.9,14.7,-14.7,31.7,-2.431,-1.914,-1.914,0.0,-248.4,60.0,-1.914,0.0,36.0,22.76,0.34,0.97,0.88,17.0,20.69,10.08,33.03,14.7,1,1,104,120,0,1,0,0,1,1,1,0,0,0,2,1,0,22,0,0,1
1785440106.680,99168,21.6,21.6,4.0,45.0,22.05,0.41,-126.4,165.0,-3.0,70.2,15.44,-15.44,19.44,-2.298,-1.297,-1.297,0.0,-239.3,29.9,-1.297,0.0,36.0,21.6,0.08,0.28,0.05,4.0,19.64,8.83,31.63,15.44,1,1,108,138,0,0,0,0,0,1,0,0,0,0,2,1,0,22,0,0,1
1785440106.680,99228,20.6,20.6,-7.0,50.0,7.81,-11.63,-115.4,165.0,3.0,509.8,17.28,-17.28,10.28,-2.098,-0.72,-0.72,0.0,-220.0,30.2,-0.72,0.0,36.0,20.6,-0.16,-10.07,-1.39,21.42,18.73,7.16,30.4,17.28,1,1,114,157,0,0,0,0,0,1,0,0,0,0,2,1,0,22,0,0,1
1785440106.743,99288,18.8,17.65,-21.0,55.0,-2.15,-17.99,-97.3,165.0,3.0,476.9,18.13,-18.13,-2.87,-1.769,0.205,0.205,0.0,-222.0,60.0,0.205,0.0,36.0,17.65,-0.44,-14.54,-3.02,31.55,16.04,4.88,26.58,18.13,1,1,124,187,0,1,0,0,1,1,1,0,0,0,1,1,0,22,0,0,1
1785440106.803,99350,13.4,11.75,-46.0,36.0,-23.29,-31.85,-74.0,165.0,3.0,434.6,14.77,-14.77,-31.23,-1.346,1.894,1.894,0.0,-282.9,60.0,1.894,0.0,36.0,11.75,-0.93,-22.58,-8.34,52.46,10.68,2.73,18.29,14.77,1,1,137,247,0,1,0,0,1,1,1,0,0,0,2,1,0,22,0,0,1
1785440106.871,99410,9.5,7.16,-60.0,39.0,-32.73,-36.27,-40.8,165.0,3.0,374.2,11.34,-11.34,-48.66,-0.742,2.462,2.462,0.0,-275.3,60.0,2.462,0.0,37.0,7.16,-1.21,-23.28,-11.77,62.33,6.51,0.86,11.34,12.66,1,1,156,269,0,1,0,0,1,1,1,0,0,0,2,1,0,22,0,0,0
1785440106.932,99470,5.1,2.0,-69.0,45.0,-38.96,-37.24,-5.1,165.0,3.0,309.2,3.19,-3.19,-65.81,-0.092,2.75,2.75,0.0,-235.6,60.0,2.75,0.0,37.0,2.0,-1.38,-21.37,-14.48,69.13,1.82,0.04,3.19,5.14,1,1,177,281,0,1,0,0,1,1,1,0,0,0,2,1,0,22,0,0,0
1785440107.002,99530,-0.8,-4.97,-87.0,48.0,-54.87,-45.36,34.3,165.0,3.0,237.7,7.92,7.92,-94.92,0.623,2.935,2.935,0.0,-249.5,60.0,2.935,0.0,37.0,-4.97,-1.74,-20.68,-22.94,87.0,4.52,0.63,7.92,9.24,1,1,201,289,0,1,0,0,1,1,1,0,0,0,1,1,0,22,0,0,0
1785440107.064,99590,-6.9,-12.2,-100.0,53.0,-68.54,-51.22,61.0,165.0,3.0,189.1,18.01,18.01,-118.01,1.109,2.978,2.978,0.0,-237.6,60.0,2.978,0.0,37.0,-12.2,-2.0,-18.91,-30.31,100.0,11.09,1.84,18.95,18.01,1,1,218,291,0,1,0,0,1,1,1,0,0,0,2,1,0,22,0,0,1
1785440107.124,99653,-14.8,-18.09,-94.0,35.0,-65.18,-42.81,82.2,165.0,3.0,150.6,22.33,22.33,-116.33,1.494,2.977,2.977,0.0,-126.6,60.0,2.977,0.0,37.0,-18.09,-1.88,-14.15,-26.78,94.0,16.44,3.39,27.17,22.33,1,1,232,291,0,1,0,0,1,1,1,0,0,0,3,1,0,22,0,0,1
1785440107.193,99713,-20.0,-23.88,-97.0,40.0,-69.72,-41.68,101.4,165.0,3.0,115.7,25.18,25.18,-122.18,1.843,2.982,2.982,0.0,-106.7,60.0,2.982,0.0,37.0,-23.88,-1.94,-11.22,-28.52,97.0,21.71,5.35,34.34,25.18,1,1,245,291,0,1,0,0,1,1,1,0,0,0,3,1,0,22,0,0,1
1785440107.252,99773,-23.8,-27.19,-79.0,43.0,-57.53,-27.58,115.7,165.0,3.0,89.7,25.23,25.23,-104.23,2.103,2.958,2.958,0.0,18.3,60.0,2.958,0.0,37.0,-27.19,-1.58,-7.08,-18.92,79.0,24.72,7.2,38.0,25.23,1,1,255,290,0,1,0,0,1,1,1,0,0,0,3,1,0,22,0,0,1
1785440107.343,99833,-27.0,-30.15,-67.0,47.0,-51.69,-19.59,126.9,165.0,3.0,69.3,25.28,25.28,-92.28,2.307,2.927,2.927,0.0,68.8,60.0,2.927,0.0,37.0,-30.15,-1.34,-4.64,-13.61,67.0,27.41,8.91,40.98,25.28,1,1,263,289,0,1,0,0,1,1,1,0,0,0,3,1,0,22,0,0,1
1785440107.343,99893,-29.7,-32.45,-54.0,51.0,-46.6,-12.86,135.0,165.0,3.0,54.5,25.29,25.29,-79.29,2.455,2.866,2.866,0.0,123.1,60.0,2.866,0.0,37.0,-32.45,-1.08,-2.94,-8.84,54.0,29.5,10.31,43.12,25.29,1,1,269,286,0,1,0,0,1,1,1,0,0,0,3,1,0,22,0,0,1
1785440107.402,99956,-30.6,-32.4,-31.0,58.0,-37.81,-4.92,140.4,165.0,3.0,44.7,23.48,23.48,-54.48,2.553,2.583,2.583,0.0,197.8,60.0,2.583,0.0,37.0,-32.4,-0.62,-1.39,-2.91,31.0,29.45,11.32,43.07,23.48,1,1,273,274,0,1,0,0,1,1,1,0,0,0,3,1,0,22,0,0,1
1785440107.465,100016,-30.2,-30.2,-3.0,35.0,-30.44,-0.22,140.4,165.0,3.0,44.7,21.09,21.09,-24.09,2.553,1.554,1.554,0.0,280.0,26.9,1.554,0.0,37.0,-30.2,-0.06,-0.13,-0.03,3.0,27.45,11.32,41.03,21.09,1,1,273,234,0,0,0,0,0,1,0,0,0,0,3,1,0,22,0,0,1
1785440107.533,100076,-28.9,-28.9,14.0,41.0,-8.04,18.96,128.3,165.0,-3.0,533.2,23.46,23.46,-9.46,2.332,0.665,0.665,0.0,284.8,27.3,0.665,0.0,37.0,-28.9,0.31,15.64,3.01,31.52,26.27,9.14,39.75,23.46,1,1,264,202,0,0,0,0,0,1,0,0,0,0,3,1,0,22,0,0,1
1785440107.592,100136,-25.7,-23.81,43.0,44.0,18.21,38.2,111.4,165.0,-3.0,502.5,22.38,22.38,20.62,2.025,-1.365,-1.365,0.0,359.7,60.0,-0.713,0.0,37.0,-23.81,0.88,27.64,9.68,56.51,21.65,6.6,34.26,22.38,1,1,252,157,0,1,0,0,1,1,1,0,0,0,3,1,0,22,0,0,1
1785440107.667,100196,-21.4,-18.44,63.0,47.0,36.13,49.61,88.2,165.0,-3.0,460.4,21.41,21.41,41.59,1.604,-2.272,-2.272,0.0,350.4,60.0,-2.272,0.0,37.0,-18.44,1.28,32.69,15.64,71.84,16.77,3.94,27.63,21.41,1,1,236,109,0,1,0,0,1,1,1,0,0,0,3,1,0,22,0,0,1
1785440107.724,100260,-16.4,-11.95,81.0,55.0,49.25,55.63,48.4,165.0,-3.0,388.0,18.58,18.58,62.42,0.88,-2.708,-2.708,0.0,329.9,60.0,-2.708,0.0,37.0,-11.95,1.63,32.57,21.44,84.1,10.86,1.18,18.58,19.88,1,1,210,96,0,1,0,0,1,1,1,0,0,0,3,1,0,22,0,0,0
1785440107.784,100320,-8.2,-5.23,93.0,32.0,59.18,58.56,13.1,165.0,-3.0,323.8,8.32,8.32,84.68,0.238,-2.895,-2.895,0.0,282.1,60.0,-2.895,0.0,37.0,-5.23,1.86,30.24,26.45,93.42,4.75,0.14,8.32,12.06,1,1,188,90,0,1,0,0,1,1,1,0,0,0,2,1,0,22,0,0,0
1785440107.852,100380,-2.4,1.4,100.0,38.0,64.86,57.7,-25.4,165.0,-3.0,253.9,2.23,-2.23,102.23,-0.461,-2.954,-2.954,0.0,234.3,60.0,-2.954,0.0,36.0,1.4,2.0,25.39,30.31,100.0,1.27,0.38,2.23,2.35,1,1,165,89,0,1,0,0,1,1,1,0,0,0,2,1,0,22,0,0,0
1785440107.947,100440,1.6,5.47,88.0,44.0,53.55,43.71,-49.5,165.0,-3.0,210.0,8.23,-8.23,96.23,-0.9,-2.939,-2.939,0.0,94.2,60.0,-2.939,0.0,36.0,5.47,1.76,18.48,23.47,88.0,4.97,1.23,8.7,8.23,1,1,151,89,0,1,0,0,1,1,1,0,0,0,2,1,0,22,0,0,1
1785440107.947,100500,6.5,11.03,89.0,51.0,55.6,40.51,-74.0,165.0,-3.0,165.4,13.65,-13.65,102.65,-1.346,-2.955,-2.955,0.0,68.7,60.0,-2.955,0.0,36.0,11.03,1.78,14.72,24.01,89.0,10.03,2.73,17.23,13.65,1,1,137,88,0,1,0,0,1,1,1,0,0,0,2,1,0,22,0,0,1
1785440108.005,100563,11.2,16.21,88.0,57.0,57.46,37.5,-88.3,165.0,-3.0,139.4,18.28,-18.28,106.28,-1.606,-2.962,-2.962,0.0,42.0,60.0,-2.962,0.0,36.0,16.21,1.76,12.27,23.47,88.0,14.74,3.96,24.64,18.28,1,1,129,88,0,1,0,0,1,1,1,0,0,0,2,1,0,22,0,0,1
1785440108.065,100623,16.5,18.7,69.0,32.0,44.45,23.41,-104.4,165.0,-3.0,110.1,17.75,-17.75,86.75,-1.899,-2.905,-2.905,0.0,-71.6,60.0,-2.905,0.0,36.0,18.7,1.38,7.6,14.43,69.0,17.0,5.71,27.98,17.75,1,1,120,90,0,1,0,0,1,1,1,0,0,0,2,1,0,22,0,0,1
1785440108.134,100683,18.2,22.42,66.0,64.0,44.94,20.47,-115.4,165.0,-3.0,90.2,19.55,-19.55,85.55,-2.098,-2.9,-2.9,0.0,-64.8,60.0,-2.9,0.0,36.0,22.42,1.32,5.95,13.2,66.0,20.38,7.16,32.63,19.55,1,1,114,90,0,1,0,0,1,1,1,0,1,1,1,1,0,23,0,0,1
1785440108.195,100743,20.9,22.62,43.0,40.0,33.21,9.63,-124.6,165.0,-3.0,73.5,17.2,-17.2,60.2,-2.265,-2.677,-2.677,0.0,-172.2,60.0,-2.677,0.0,36.0,22.62,0.86,3.16,5.6,43.0,20.56,8.53,32.86,17.2,1,1,109,97,0,1,0,0,1,1,1,0,0,0,2,1,0,23,0,0,1
1785440108.266,100803,21.2,22.32,25.0,45.0,26.71,3.98,-130.0,165.0,-3.0,63.5,15.25,-15.25,40.25,-2.365,-2.231,-2.231,0.0,-212.4,60.0,-2.231,0.0,36.0,22.32,0.5,1.59,1.89,25.0,20.29,9.44,32.51,15.25,1,1,106,110,0,1,0,0,1,1,1,0,0,0,2,1,0,23,0,0,1
1785440108.326,100866,21.0,21.0,9.0,52.0,22.13,1.03,-128.2,165.0,-3.0,66.9,14.19,-14.19,23.19,-2.331,-1.506,-1.506,0.0,-224.7,60.0,-1.506,0.0,36.0,21.0,0.18,0.6,0.25,9.0,19.09,9.13,30.9,14.19,1,1,107,132,0,1,0,0,0,1,0,0,0,0,2,1,0,23,0,0,1
1785440108.387,100926,20.4,20.4,0.0,55.0,12.24,-7.42,-117.2,165.0,3.0,513.2,16.53,-16.53,16.53,-2.132,-1.123,-1.123,0.0,-198.0,30.3,-1.123,0.0,36.0,20.4,-0.02,-6.73,-0.67,14.84,18.55,7.42,30.15,16.53,1,1,113,144,0,0,0,0,0,1,0,0,0,0,1,1,0,23,0,0,1
1785440108.455,100986,14.8,13.41,-41.0,34.0,-22.4,-32.55,-95.5,165.0,3.0,473.6,12.64,-12.64,-28.36,-1.736,1.765,1.765,0.0,-341.7,60.0,1.765,0.0,36.0,13.41,-0.84,-23.77,-7.95,51.2,12.19,4.69,20.71,12.64,1,1,125,242,0,1,0,0,1,1,1,0,0,0,2,1,0,23,0,0,1
